,STEERING,ACCELERATION,BRAKE,SPEED,DISTANCE_FROM_CENTER,ANGLE,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7,EDGE8,EDGE9,EDGE10,EDGE11,EDGE12,EDGE13,EDGE14,EDGE15,EDGE16,EDGE17,EDGE18,EDGE19
641,-0.0040573337,0.1802344651,0,22.1251111111,0.0791016,0.5441282778,5.06517,5.25723,5.881,7.23191,10.2998,15.2063,20.2894,30.8297,65.1932,200,61.4317,32.4333,22.1474,16.9124,11.6785,8.31485,6.81615,6.12911,5.93533
642,0.0137449311,0.1802344651,0,22.1251111111,0.0782138,0.5549136353,5.07006,5.26257,5.88732,7.24028,10.3131,15.2291,20.3238,30.8943,65.4141,200,61.2623,32.3739,22.1142,16.89,11.6652,8.30648,6.80982,6.12377,5.93045
643,-0.0018120345,0.18052977,0,22.1250277778,0.0774814,0.549514654,5.07409,5.26662,5.89167,7.24533,10.3196,15.2372,20.3326,30.9013,65.3868,200,61.2801,32.3683,22.1066,16.8828,11.6592,8.3016,6.80556,6.11975,5.92642
644,-0.0085029365,0.1803328643,0,22.1250833333,0.0768155,0.5380858648,5.07774,5.27012,5.89523,7.24909,10.3234,15.2395,20.3315,30.8866,65.2667,200,61.3682,32.3829,22.1088,16.8814,11.6559,8.2981,6.80211,6.11629,5.92275
645,0.0003646599,0.1803328643,0,22.1250833333,0.0760609,0.5425726973,5.08189,5.27455,5.90032,7.25559,10.3333,15.2554,20.3543,30.9264,65.3857,200,61.2757,32.3466,22.0871,16.866,11.6462,8.29164,6.79705,6.11188,5.9186
646,0.0137390875,0.1803328643,0,22.1250833333,0.0751731,0.5509516321,5.08678,5.27983,5.9065,7.26365,10.3459,15.2764,20.3854,30.9833,65.5715,200,61.133,32.2946,22.0573,16.8455,11.6337,8.28361,6.79088,6.1066,5.91373
647,-0.0062636529,0.18052977,0,22.1250277778,0.0744851,0.5409231518,5.09056,5.2835,5.91029,7.26775,10.3504,15.2802,20.3867,30.9738,65.473,200,61.2041,32.3042,22.057,16.8426,11.6297,8.27973,6.7872,6.10297,5.90993
648,-0.0085025697,0.1804312993,0,22.1250555556,0.0738192,0.5317334818,5.09421,5.28707,5.91398,7.27179,10.3549,15.2842,20.3887,30.9663,65.3856,200,61.2675,32.3121,22.0561,16.8394,11.6256,8.27591,6.78361,6.09944,5.90626
649,0.0026059807,0.1804312993,0,22.1250555556,0.0730424,0.5408039766,5.09849,5.29173,5.91949,7.27907,10.3665,15.3039,20.4183,31.0217,65.5733,200,61.1233,32.2612,22.0276,16.8201,11.6141,8.26863,6.7781,6.09478,5.902
650,0.0093145447,0.1804312993,0,22.1250555556,0.072199,0.5491244697,5.10314,5.29676,5.92539,7.28677,10.3786,15.3241,20.4484,31.077,65.7554,200,60.9839,32.2107,21.9988,16.8003,11.6021,8.26096,6.77222,6.08976,5.89737
651,-0.0084652681,0.18052977,0,22.1250277778,0.0715332,0.5417293035,5.1068,5.30037,5.92919,7.29104,10.3836,15.3295,20.4529,31.0752,65.6937,200,61.0271,32.2131,21.9953,16.7957,11.5975,8.25687,6.7685,6.08618,5.8937
652,-0.0084824177,0.18052977,0,22.1250277778,0.0708674,0.539400803,5.11046,5.30411,5.9333,7.29596,10.3903,15.3387,20.4643,31.0899,65.7066,200,61.0148,32.2001,21.9849,16.7871,11.5911,8.25207,6.76445,6.08247,5.89003
653,0.0137927839,0.18052977,0,22.1250277778,0.0699796,0.5533391473,5.11535,5.30954,5.93982,7.30475,10.4048,15.364,20.5032,31.1651,65.9751,200,60.8117,32.1314,21.9475,16.7623,11.5767,8.24326,6.75792,6.07704,5.88516
654,0.0004977239,0.1808253973,0,22.1249444444,0.069225,0.5528452576,5.1195,5.31384,5.94461,7.31061,10.413,15.3761,20.5192,31.1888,66.0213,200,60.7741,32.1102,21.9326,16.7508,11.5687,8.23752,6.75318,6.07277,5.88101
655,-0.0083801525,0.18052977,0,22.1250277778,0.0685591,0.5414038634,5.12315,5.31734,5.94816,7.31435,10.4168,15.3784,20.5179,31.1737,65.8993,200,60.8613,32.1246,21.9347,16.7493,11.5654,8.234,6.74974,6.0693,5.87734
656,-0.0017084993,0.18052977,0,22.1250277778,0.0678267,0.5439976434,5.12718,5.32159,5.953,7.32044,10.4258,15.3924,20.5377,31.2067,65.9894,200,60.7913,32.0948,21.9161,16.7358,11.5566,8.22799,6.74494,6.06507,5.87331
657,0.0139188651,0.18052977,0,22.1250277778,0.0669389,0.5534875433,5.13208,5.3269,5.95925,7.32865,10.4388,15.4143,20.5705,31.2675,66.193,200,60.6372,32.0396,21.8849,16.7145,11.5437,8.21982,6.7387,6.05977,5.86844
658,-0.0038219697,0.1808253973,0,22.1249444444,0.0662287,0.5454329027,5.13597,5.33075,5.96329,7.33318,10.4442,15.4199,20.5749,31.2649,66.1238,200,60.6846,32.0425,21.8814,16.7097,11.5388,8.21548,6.73475,6.05595,5.86452
659,-0.0082579013,0.1806282766,0,22.125,0.0655629,0.5346034274,5.13963,5.33427,5.96688,7.33699,10.4481,15.4226,20.5745,31.2517,66.0108,200,60.765,32.055,21.8826,16.7077,11.5353,8.21187,6.73127,6.05247,5.86085
660,0.0006747459,0.1807268191,0,22.1249722222,0.0648082,0.5407140223,5.14378,5.33874,5.97207,7.34372,10.4585,15.4398,20.5996,31.297,66.1545,200,60.6552,32.014,21.8587,16.6911,11.525,8.2052,6.72609,6.04801,5.85671
661,0.0140741439,0.1806282766,0,22.125,0.0639205,0.5493708416,5.14867,5.34403,5.97827,7.35182,10.4713,15.461,20.6312,31.3551,66.3458,200,60.5104,31.9613,21.8286,16.6704,11.5125,8.19714,6.71991,6.04274,5.85183
662,-0.0080925145,0.1808253973,0,22.1249444444,0.0632546,0.5389567607,5.15233,5.34756,5.98188,7.35569,10.4753,15.4641,20.6314,31.3432,66.2383,200,60.5859,31.9725,21.8292,16.6681,11.5088,8.19347,6.7164,6.03924,5.84816
663,-0.0080865497,0.1808253973,0,22.1249444444,0.0625888,0.5311479189,5.15598,5.35116,5.98565,7.35989,10.4802,15.4691,20.6351,31.3398,66.1698,200,60.6332,31.9759,21.8262,16.6637,11.5043,8.18944,6.71271,6.03567,5.84449
664,0.0053058911,0.1807268191,0,22.1249722222,0.0617898,0.5418158201,5.16039,5.356,5.99141,7.36756,10.4926,15.4904,20.6676,31.4016,66.3844,200,60.4713,31.9199,21.7952,16.6429,11.492,8.18178,6.70695,6.03084,5.84011
665,0.0031525591,0.1807268191,0,22.1249722222,0.061013,0.5478261474,5.16466,5.36059,5.99675,7.37445,10.5033,15.5079,20.6932,31.4474,66.5289,200,60.3618,31.8786,21.7711,16.6261,11.4815,8.17495,6.70165,6.02626,5.83584
